player_id,name,match_tier,club_before,club_after,league_before,league_after
236488,Abdoulaye Traorè,id,SV Zulte Waregem,Zulte Waregem,Pro League,1A Pro League
276057,Zane Schreiber,id,Melbourne City FC,Melbourne City,A-League Men,A-League
279487,Elkin Ruiz,id,Independiente del Valle,,Serie A,Libertadores
73661,Medin Memeti,id,Melbourne City FC,Melbourne City,A-League Men,A-League
79366,Melvin Onos,id,TSG 1899 Hoffenheim II,TSG Hoffenheim II,3. Liga,3. Liga
263024,Mohammed Al Kunaydiri,id,Al-Najma SC,,Pro League,ROSHN Saudi League
275564,Mohammed Naif,id,Al Akhdoud Saudi Club,,Pro League,ROSHN Saudi League
75592,Leon Tasov,id,SC Preußen Münster,Preußen Münster,2. Bundesliga,Bundesliga 2
79613,Henry Caparó,id,Sporting Cristal,,Liga 1,Libertadores
272355,Diesel Herrington,id,Central Coast Mariners,Central Coast,A-League Men,A-League
274451,Jesse Dempsey,id,Waterford FC,Waterford,Premier Division,SSE Airtricity PD
278955,Malcolm Fry,id,New England Revolution,New England,Major League Soccer,MLS
74606,Jorge Salinas,id,Racing Santander,R. Racing Club,La Liga 2,LALIGA HYPERMOTION
78059,Ethan Bruchez,id,FC Lausanne-Sport,Lausanne-Sport,Super League,Brack Super League
262554,Abdulaziz Al Hurabi,id,Al-Najma SC,,Pro League,ROSHN Saudi League
270965,Timo Schlieck,id,SpVgg Greuther Fürth,Fürth,2. Bundesliga,Bundesliga 2
278301,Pietro Candelari,id,Spezia,,Serie B,Serie BKT
73134,Fabian Heck,id,1. FC Kaiserslautern,Kaiserslautern,2. Bundesliga,Bundesliga 2
79403,Sebastian Jung,id,SpVgg Greuther Fürth,Fürth,2. Bundesliga,Bundesliga 2
71254,Lee Gyu Dong,id,Jeonbuk Hyundai Motors,Jeonbuk Hyundai,K League 1,K League 1
72986,Rhys Brennan,id,Bohemian FC,Bohemians,Premier Division,SSE Airtricity PD
76571,Damola Ajayi,id,Doncaster Rovers,Doncaster,League One,EFL League One
77216,Jónatan Guðni Arnarsson,id,IFK Norrköping,,Allsvenskan,Allsvenskan
278688,Olwethu Makhanya,id,Philadelphia Union,Philadelphia,Major League Soccer,MLS
79038,Anass Bouziane,id,FC Volendam,,Eredivisie,Eredivisie
79310,Nail Moutha-Sebtaoui,id,FCV Dender EH,,Pro League,1A Pro League
79549,Magnus Andersen,id,Odense Boldklub,Odense BK,Superliga,3F Superliga
274411,Han Tae Hui,id,Daegu FC,,K League 1,K League 1
279824,Sondre Halvorsen,id,KFUM-Kameratene Oslo,KFUM-Kameratene,Eliteserien,Eliteserien
78188,Sebastián Arancibia,id,Universidad Católica,Uni. Católica,Primera Division,Liga Chile
240384,Elias Durmaz,id,Gençlerbirliği SK,Gençlerbirliği,Süper Lig,Trendyol Süper Lig
258586,Will Blackmore,id,Peterborough United,Peterborough,League One,EFL League One
268108,Dirk Baron,id,FC Groningen,,Eredivisie,Eredivisie
270757,James Pradic,id,Preston North End,Preston,Championship,EFL Championship
77226,Benicio Peña,id,Sønderjyske Fodbold,Sønderjyske,Superliga,3F Superliga
259083,Salifou Diarrassouba,id,Grasshopper Club Zürich,GC Zürich,Super League,Brack Super League
261106,Lee Jun Seo,id,Daejeon Citizen,Daejeon Hana,K League 1,K League 1
268069,Bas Langenbick,id,Cercle Brugge KSV,Cercle Brugge,Pro League,1A Pro League
278217,Santiago Morales,id,Inter Miami,Inter Miami CF,Major League Soccer,MLS
251777,Ionuț Pop,id,FC Hermannstadt,,Liga I,SUPERLIGA
275419,Duke Verduin,id,PEC Zwolle,,Eredivisie,Eredivisie
70056,Li Zhi,id,Shenzhen Peng City,SZ Peng City,Super League,CSL
74231,Leenhan Romero,id,Universidad Católica,Uni. Católica,Primera Division,Liga Chile
75137,Davide Marfella,id,SSC Bari,,Serie B,Serie BKT
75632,Diego Díaz,id,Racing Santander,R. Racing Club,La Liga 2,LALIGA HYPERMOTION
78787,Dominik Stöger,id,SV Ried,SV Oberbank Ried,Bundesliga,Ö. Bundesliga
79558,Pachanga Kristensen,id,Sønderjyske Fodbold,Sønderjyske,Superliga,3F Superliga
224556,Rao Weihui,id,Meizhou Hakka,Meizhou Hakka FC,Super League,CSL
77624,Ofosu Boakye,id,Go Ahead Eagles,,Eredivisie,Eredivisie
279685,Justin Lukas,id,DSC Arminia Bielefeld,Arminia Bielefeld,2. Bundesliga,Bundesliga 2
71624,Amine Boukamir,id,Royal Charleroi Sporting Club,Sp. Charleroi,Pro League,1A Pro League
73433,Giandro Sambo,id,Heracles Almelo,,Eredivisie,Eredivisie
78611,Mads Eriksen,id,Fredericia,,Superliga,3F Superliga
268449,Timo Jansink,id,Heracles Almelo,,Eredivisie,Eredivisie
71475,César Bautista,id,Sporting Cristal,,Liga 1,Libertadores
75337,Ramiro Pedroza,id,San Lorenzo de Almagro,San Lorenzo,Liga Profesional de Fútbol,LPF
77072,Christian Nwachukwu,id,Sheffield United,Sheffield Utd,Championship,EFL Championship
276903,Marvin Benjamins,id,SC Preußen Münster,Preußen Münster,2. Bundesliga,Bundesliga 2
278495,Tyler Hall,id,Inter Miami,Inter Miami CF,Major League Soccer,MLS
262717,Atanas Trică,id,Universitatea Cluj,FC Univ. Cluj,Liga I,SUPERLIGA
277446,Paul Piffer,id,SC Rheindorf Altach,SCR Altach,Bundesliga,Ö. Bundesliga
74335,Daan van Reeuwijk,id,NAC Breda,,Eredivisie,Eredivisie
78920,Kevin Angulo,id,América de Cali,,Categoría Primera A,Sudamericana
253015,Mohammed Al Shanqeeti,id,Al Qadsiah FC,Al Qadsiah,Pro League,ROSHN Saudi League
256923,Dixon Contreras,id,CD Palestino,,Primera Division,Sudamericana
259686,Uğur Kaan Yıldız,id,Göztepe SK,Göztepe,Süper Lig,Trendyol Süper Lig
275338,Cody Baker,id,Seattle Sounders FC,Sounders FC,Major League Soccer,MLS
279052,Hamza Abdallah,id,FC Lausanne-Sport,Lausanne-Sport,Super League,Brack Super League
72085,Kamilcan Sever,id,IF Brommapojkarna,Brommapojkarna,Allsvenskan,Allsvenskan
269433,Hisham Al Dubais,id,Al-Najma SC,Al Shabab,Pro League,ROSHN Saudi League
71881,Simo Lampinen-Skaug,id,Strømsgodset IF,,Eliteserien,Eliteserien
73464,Alin Botogan,id,Asociația Clubul Sportiv Petrolul 52,FC Petrolul,Liga I,SUPERLIGA
80580,Jemuel Erat,id,NAC Breda,,Eredivisie,Eredivisie
235218,Marcus Dinanga,id,Bromley,Bromley FC,League Two,EFL League Two
276190,Marvin Seybold,id,SSV Ulm 1846,,3. Liga,3. Liga
71423,Andreas Hegdahl Gundersen,id,KFUM-Kameratene Oslo,KFUM-Kameratene,Eliteserien,Eliteserien
75849,Einar Bøe Fauskanger,id,FK Haugesund,,Eliteserien,Eliteserien
79793,Luka Boiteau,id,US Boulogne Cote d'Opale,US Boulogne,Ligue 2,Ligue 2 BKT
73059,Alama Bayo,id,Cercle Brugge KSV,Cercle Brugge,Pro League,1A Pro League
78036,Mads Orrhaug Larsen,id,Hamarkameratene,HamKam Fotball,Eliteserien,Eliteserien
264597,Choo Sang Hun,id,Gimcheon Sangmu FC,Gimcheon Sangmu,K League 1,K League 1
279807,Adam Nhaili,id,Sint-Truidense VV,STVV,Pro League,1A Pro League
77604,Jhoao Velásquez,id,Alianza Lima,,Liga 1,Libertadores
78563,Diego Deisadze,id,Bruk-Bet Termalica Nieciecza,,Ekstraklasa,PKO BP Ekstraklasa
70446,Michael Forbes,id,Northampton Town,Northampton,League One,EFL League One
268068,Xander Martlé,id,Cercle Brugge KSV,Cercle Brugge,Pro League,1A Pro League
279218,Ahmed Etri,id,TSG 1899 Hoffenheim II,TSG Hoffenheim II,3. Liga,3. Liga
70634,Jung Jae Sang,id,Daegu FC,,K League 1,K League 1
76085,Djayson Mendes,id,SV Waldhof Mannheim,SV Waldhof,3. Liga,3. Liga
75362,Marcelo de Lima,id,San Antonio Bulo Bulo,,División de Fútbol Profesional,Libertadores
77586,Arnold Flores,id,Atlético Grau,,Liga 1,Sudamericana
78404,Donovan Basset,id,Sporting Club Bastia,,Ligue 2,Ligue 2 BKT
78652,Valentin Schmitt,id,1. FC Schweinfurt 05,,3. Liga,3. Liga
276169,Israel Boatwright,id,Inter Miami,Inter Miami CF,Major League Soccer,MLS
278560,Max de Ligt,id,Sparta Rotterdam,,Eredivisie,Eredivisie
265575,Bobby Faulkner,id,Harrogate Town,,League Two,EFL League Two
74465,Lars Strobl,id,TSG 1899 Hoffenheim II,TSG Hoffenheim II,3. Liga,3. Liga
79364,Gianluca Pelzer,id,TSG 1899 Hoffenheim II,TSG Hoffenheim II,3. Liga,3. Liga
80142,Tibault Citherlet,id,FC Winterthur,,Super League,Brack Super League
261988,Seán Grehan,id,Doncaster Rovers,Doncaster,League One,EFL League One
79423,Joaquín Paredes,id,Sportivo Luqueño,,División Profesional,Sudamericana
79515,Mattéo Commaret,id,Stade Lavallois Mayenne FC,Laval MFC,Ligue 2,Ligue 2 BKT
77798,Elvis van der Laan,id,FC Groningen,,Eredivisie,Eredivisie
74800,Lucas Bernabéu,id,Belgrano de Córdoba,Belgrano,Liga Profesional de Fútbol,LPF
71283,Matthias Wetschka,id,Blau-Weiß Linz,Blau-Weiss Linz,Bundesliga,Ö. Bundesliga
266319,Lee Jun Ho,id,Jeonbuk Hyundai Motors,Jeonbuk Hyundai,K League 1,K League 1
78981,Talisca,id,Alverca,FC Alverca,Primeira Liga,Liga Portugal
277744,Taylan Utku Aydın,id,Kasımpaşa SK,Kasımpaşa,Süper Lig,Trendyol Süper Lig
222114,Alex Lacey,id,Bohemian FC,Bohemians,Premier Division,SSE Airtricity PD
72992,Jop Tijink,id,Heracles Almelo,,Eredivisie,Eredivisie
267424,Naif Asiri,id,Al Akhdoud Saudi Club,,Pro League,ROSHN Saudi League
222200,Liu Jiashen,id,Qingdao Hainiu FC,Qingdao Hainiu,Super League,CSL
222306,Ding Haifeng,id,Qingdao West Coast FC,Qingdao W. Coast,Super League,CSL
75869,Tyler Sackey,id,Reading FC,Reading,League One,EFL League One
261946,Ablahan Haliq,id,Shanghai Port,Shanghai Port FC,Super League,CSL
224611,Lü Wenjun,id,Shanghai Port,Shanghai Port FC,Super League,CSL
272401,Sam Glenfield,id,Waterford FC,Waterford,Premier Division,SSE Airtricity PD
222434,Dong Yu,id,Zhejiang FC,Zhejiang Pro,Super League,CSL
78057,Jakob Swift,id,Sandefjord Fotball,Sandefjord,Eliteserien,Eliteserien
79198,Szabolcs Szilágyi,id,Csíkszereda Miercurea Ciuc,FK Csíkszereda,Liga I,SUPERLIGA
274394,Sean Fusire,id,Sheffield Wednesday,Sheffield Wed,Championship,EFL Championship
253508,Jeakson,id,East Bengal FC,East Bengal,Super League,ISL
269697,Nawaf Hawsawi,id,Al-Najma SC,,Pro League,ROSHN Saudi League
70143,Liam Tahwildaran,id,IF Brommapojkarna,Brommapojkarna,Allsvenskan,Allsvenskan
79950,Mihail Polendakov,id,Sheffield United,Sheffield Utd,Championship,EFL Championship
240838,Brad Wade,id,Waterford FC,Waterford,Premier Division,SSE Airtricity PD
80324,Clemens Astrup,id,Vejle Boldklub,,Superliga,3F Superliga
76673,Hannes Bladh Pijaca,id,Östers IF,,Allsvenskan,Allsvenskan
270593,Darren Robinson,id,St Patrick's Athletic FC,St. Pats,Premier Division,SSE Airtricity PD
77718,Kai Jansen,id,SC Heerenveen,,Eredivisie,Eredivisie
257842,Haitham Asiri,id,Al Qadsiah FC,Al Qadsiah,Pro League,ROSHN Saudi League
272702,Rio Shipston,id,Sheffield Wednesday,Sheffield Wed,Championship,EFL Championship
72121,Henri Sørlie,id,KFUM-Kameratene Oslo,KFUM-Kameratene,Eliteserien,Eliteserien
75407,Shay Spencer,id,Reading FC,Reading,League One,EFL League One
76792,Paul Seidel,id,FC Erzgebirge Aue,,3. Liga,3. Liga
80281,Arnaud Dobbels,id,SV Zulte Waregem,Zulte Waregem,Pro League,1A Pro League
239859,Li Hailong,id,Qingdao Hainiu FC,Qingdao Hainiu,Super League,CSL
267883,John Ryan,id,Reading FC,Reading,League One,EFL League One
76066,Jakob Engel,id,SpVgg Greuther Fürth,Fürth,2. Bundesliga,Bundesliga 2
272538,Finn Hetzsch,id,FC Erzgebirge Aue,,3. Liga,3. Liga
73900,Jakob Korte,id,SC Preußen Münster,Preußen Münster,2. Bundesliga,Bundesliga 2
273615,Sander Østraat,id,Hamarkameratene,HamKam Fotball,Eliteserien,Eliteserien
77395,Sander Ravn,id,Vejle Boldklub,,Superliga,3F Superliga
77738,Cameron Ashia,id,Huddersfield Town,Huddersfield,League One,EFL League One
208755,Cristian Nedelcovici,id,Metaloglobus București,,Liga I,SUPERLIGA
247630,Sahal Abdul Samad,id,Mohun Bagan Super Giant,Mohun Bagan SG,Super League,ISL
75485,Ashqar Ahmed,id,Reading FC,Reading,League One,EFL League One
232258,Song Wenjie,id,Qingdao Hainiu FC,Qingdao Hainiu,Super League,CSL
271636,Mohammed Al Yami,id,Al Hazem FC,Al Hazem,Pro League,ROSHN Saudi League
79929,Alexandre Zaouai,id,Sporting Club Bastia,,Ligue 2,Ligue 2 BKT
277574,Hazem Mohammed,id,Al Ain,Al Ain FC,Pro League,United Emirates League
75232,Jeevan Badwal,id,Vancouver Whitecaps FC,Whitecaps FC,Major League Soccer,MLS
77070,Esquerdinha,id,Queens Park Rangers,QPR,Championship,EFL Championship
256926,Theo Ogbidi,id,FC Energie Cottbus,Energie Cottbus,3. Liga,3. Liga
72844,Alessandro Siano,id,Cesena FC,Cesena,Serie B,Serie BKT
269531,Zhong Haoran,id,Meizhou Hakka,Meizhou Hakka FC,Super League,CSL
77769,Benjamin Soto,id,CD Palestino,,Primera Division,Sudamericana
275559,Abdulaziz Al Hotailah,id,Al Akhdoud Saudi Club,,Pro League,ROSHN Saudi League
277462,Ahmed Kassarah,id,Al Hazem FC,Al Hazem,Pro League,ROSHN Saudi League
222349,Ruan Yang,id,Tianjin Jinmen Tiger,Tianjin JMT FC,Super League,CSL
80143,Julius Holder,id,FC Winterthur,,Super League,Brack Super League
73749,Max Metcalfe,id,Stockport County,Stockport,League One,EFL League One
266528,Glenn McConnell,id,Cambridge United,Cambridge Utd,League Two,EFL League Two
266833,Saleh Al Harthi,id,Al Akhdoud Saudi Club,,Pro League,ROSHN Saudi League
72979,Raul Rotund,id,Unirea Slobozia,,Liga I,SUPERLIGA
78847,Luis Sabja,id,Bolívar,,División de Fútbol Profesional,Libertadores
257892,Adam Pavlešić,id,Central Coast Mariners,Central Coast,A-League Men,A-League
261639,Curtis Ofori,id,New York Red Bulls,Red Bulls,Major League Soccer,MLS
73974,Hodei,id,CD Mirandés,,La Liga 2,LALIGA HYPERMOTION
76798,Tom Cursons,id,Harrogate Town,,League Two,EFL League Two
79306,Ehije Ukaki,id,Sheffield United,Sheffield Utd,Championship,EFL Championship
79924,Valentin Oelz,id,Blau-Weiß Linz,Blau-Weiss Linz,Bundesliga,Ö. Bundesliga
80239,Ethan Clavreul,id,Stade Lavallois Mayenne FC,Laval MFC,Ligue 2,Ligue 2 BKT
267989,Ángel Vaca,id,San Antonio Bulo Bulo,,División de Fútbol Profesional,Libertadores
268917,Moxmet Nebijan,id,Beijing Guoan,Beijing FC,Super League,CSL
271605,Jakob Knollmüller,id,Blau-Weiß Linz,Blau-Weiss Linz,Bundesliga,Ö. Bundesliga
279249,Micah Mbick,id,Colchester United,Colchester,League Two,EFL League Two
77502,Nicolás Rodríguez,id,Orlando City SC,Orlando City,Major League Soccer,MLS
78435,Yannick Onohiol,id,TSG 1899 Hoffenheim II,TSG Hoffenheim II,3. Liga,3. Liga
269942,Shawn Blum,id,1. FC Kaiserslautern,Kaiserslautern,2. Bundesliga,Bundesliga 2
272756,Favian Loyola,id,Orlando City SC,Orlando City,Major League Soccer,MLS
76122,Lukas Michelbrink,id,FC Energie Cottbus,Energie Cottbus,3. Liga,3. Liga
276644,Simone Stroscio,id,Grasshopper Club Zürich,GC Zürich,Super League,Brack Super League
76134,Sebastián Salas,id,CD Palestino,,Primera Division,Sudamericana
77588,Aarom Fuentes,id,Atlético Grau,,Liga 1,Sudamericana
77792,Rodrigo Cáceres,id,Sportivo Luqueño,,División Profesional,Sudamericana
253035,Aibanbha Dohling,id,Kerala Blasters FC,Kerala Blasters,Super League,ISL
276353,Marian Kirsch,id,SC Preußen Münster,Preußen Münster,2. Bundesliga,Bundesliga 2
77574,Wang Shiqin,id,Zhejiang FC,Zhejiang Pro,Super League,CSL
79681,Eseosa Sule,id,Motherwell FC,Motherwell,Premiership,Scottish Prem
268839,Ollie Wright,id,Accrington Stanley,Accrington,League Two,EFL League Two
73968,Tim Hottiger,id,FC Lausanne-Sport,Lausanne-Sport,Super League,Brack Super League
78048,Manaf Rawufu,id,IFK Norrköping,,Allsvenskan,Allsvenskan
253207,Abdullah Al Qahtani,id,Damac FC,,Pro League,ROSHN Saudi League
79368,Leonard Krasniqi,id,TSG 1899 Hoffenheim II,TSG Hoffenheim II,3. Liga,3. Liga
259378,Abdullah Al Shanqeeti,id,Al Hazem FC,Al Hazem,Pro League,ROSHN Saudi League
269530,Liu Haofan,id,Zhejiang FC,Zhejiang Pro,Super League,CSL
70445,Gustav Knudsen,id,Vejle Boldklub,,Superliga,3F Superliga
78559,Noah Mrosek,id,Bruk-Bet Termalica Nieciecza,,Ekstraklasa,PKO BP Ekstraklasa
79392,Jan Marco Niemann,id,SV Waldhof Mannheim,SV Waldhof,3. Liga,3. Liga
274852,Andrew Wogan,id,Stockport County,Stockport,League One,EFL League One
75670,Theo Krantz,id,IFK Norrköping,,Allsvenskan,Allsvenskan
70066,Gabriel Sloane-Rodrigues,id,Wellington Phoenix,Well. Phoenix,A-League Men,A-League
74983,Lawrence Wong,id,Melbourne City FC,Melbourne City,A-League Men,A-League
75540,Carlos Mercado,id,Orlando City SC,Orlando City,Major League Soccer,MLS
77975,Francisco Valdés,id,Universidad Católica,Uni. Católica,Primera Division,Liga Chile
267433,Moon Hyun Ho,id,Gimcheon Sangmu FC,Gimcheon Sangmu,K League 1,K League 1
70836,Zak Bradshaw,id,Cambridge United,Cambridge Utd,League Two,EFL League Two
77747,Max Uhlig,id,FC Erzgebirge Aue,,3. Liga,3. Liga
79233,Leco Zeevalkink,id,Heracles Almelo,,Eredivisie,Eredivisie
272383,Nicolas Glaus,id,Grasshopper Club Zürich,GC Zürich,Super League,Brack Super League
70125,Yaya Bojang,id,Odense Boldklub,Odense BK,Superliga,3F Superliga
78543,Emre Erdoğan,id,TSV 1860 München,,3. Liga,3. Liga
79006,Sebastian Banu,id,Rapid Bucuresti,FC Rapid 1923,Liga I,SUPERLIGA
80492,Ryoga Kida,id,Argentinos Juniors,Argentinos Jrs.,Liga Profesional de Fútbol,LPF
275108,Wiktor Bogacz,id,New York Red Bulls,Red Bulls,Major League Soccer,MLS
71191,Jovan Mijatović,id,Oud-Heverlee Leuven,OH Leuven,Pro League,1A Pro League
73972,Ledjan Sahitaj,id,FC Winterthur,,Super League,Brack Super League
79037,Luca Blondeau,id,FC Volendam,,Eredivisie,Eredivisie
80177,Sambou Camara,id,FC Winterthur,,Super League,Brack Super League
276789,Luca Ross,id,Motherwell FC,Motherwell,Premiership,Scottish Prem
77974,Juan Vegas,id,Caracas FC,,Primera Division,Sudamericana
79820,Abdoul Karim Traoré,id,Oud-Heverlee Leuven,OH Leuven,Pro League,1A Pro League
74921,Saif Rajab,id,Al Qadsiah FC,Al Qadsiah,Pro League,ROSHN Saudi League
75874,Víctor Rojas,id,Libertad,,División Profesional,Libertadores
77637,Zhang Yujie,id,Shenzhen Peng City,SZ Peng City,Super League,CSL
70952,Thamer Al Khaibari,id,NEOM SC,Neom,Pro League,ROSHN Saudi League
72322,Junior Ajayi,id,Hellas Verona FC,Hellas Verona,Serie A,Serie A Enilive
77195,Choi Byung Wook,id,Jeju United FC,Jeju United,K League 1,K League 1
262791,Sven Jansen,id,Go Ahead Eagles,,Eredivisie,Eredivisie
76570,Keisuke Goto,id,Sint-Truidense VV,STVV,Pro League,1A Pro League
77044,Calum Ward,id,Motherwell FC,Motherwell,Premiership,Scottish Prem
276055,Charlie Waller,id,Milton Keynes Dons,MK Dons,League Two,EFL League Two
71274,Dovydas Sasnauskas,id,Sheffield United,Sheffield Utd,Championship,EFL Championship
78629,Julius Berthel Askou,id,Odense Boldklub,Odense BK,Superliga,3F Superliga
80744,Florian Boulet,id,US Boulogne Cote d'Opale,US Boulogne,Ligue 2,Ligue 2 BKT
271353,Sebastian Holm Mathisen,id,Sandefjord Fotball,Sandefjord,Eliteserien,Eliteserien
277250,Samuel Lucero,id,Defensa y Justicia,Defensa,Liga Profesional de Fútbol,LPF
277475,Yaseen Al Zubaidi,id,Al Ahli SFC,Al Ahli,Pro League,ROSHN Saudi League
275043,Axel Cerda,id,Universidad Católica,Uni. Católica,Primera Division,Liga Chile
273979,Ciaran McGuckin,id,Rotherham United,Rotherham Utd,League One,EFL League One
78539,Aarón Troche,id,Libertad,,División Profesional,Libertadores
266208,Detlef Esapa Osong,id,Motherwell FC,Motherwell,Premiership,Scottish Prem
76794,Tim Neubert,id,SV Wehen Wiesbaden,Wehen Wiesbaden,3. Liga,3. Liga
79684,Brooklyn Kabongolo,id,Livingston FC,Livingston,Premiership,Scottish Prem
274050,Yu Sun,id,Gimcheon Sangmu FC,Gimcheon Sangmu,K League 1,K League 1
270118,Lewis Temple,id,Shelbourne FC,Shelbourne,Premier Division,SSE Airtricity PD
194617,Chen Po Liang,id,Qingdao West Coast FC,Qingdao W. Coast,Super League,CSL
255597,Chen Chunxin,id,Qingdao Hainiu FC,Qingdao Hainiu,Super League,CSL
261929,He Longhai,id,Qingdao West Coast FC,Qingdao W. Coast,Super League,CSL
271657,Xu Bin,id,Qingdao West Coast FC,Qingdao W. Coast,Super League,CSL
271065,Tommy McDermott,id,Shrewsbury Town,Shrewsbury,League Two,EFL League Two
276927,Kyle White,id,Waterford FC,Waterford,Premier Division,SSE Airtricity PD
79379,Altin Ibisi,id,1. FC Schweinfurt 05,,3. Liga,3. Liga
222175,Yang Yihu,id,Meizhou Hakka,Meizhou Hakka FC,Super League,CSL
80383,Kaito Matsuzawa,id,Sint-Truidense VV,STVV,Pro League,1A Pro League
76596,Samuel Althaus,id,TSV 1860 München,,3. Liga,3. Liga
272650,George Hoddle,id,Cambridge United,Cambridge Utd,League Two,EFL League Two
72752,Cristian Chira,id,Oțelul Galați,SC Oțelul Galați,Liga I,SUPERLIGA
79644,Alexandru Gheorghe,id,Metaloglobus București,,Liga I,SUPERLIGA
272336,Matt Lendfers,id,Sint-Truidense VV,STVV,Pro League,1A Pro League
70432,Ben Hatton,id,Rotherham United,Rotherham Utd,League One,EFL League One
78032,Martin Åmot Lye,id,Bryne FK,,Eliteserien,Eliteserien
75855,Szymon Roguski,id,Sarpsborg 08 FF,Sarpsborg 08,Eliteserien,Eliteserien
241322,Wang Qiao,id,Shenzhen Peng City,SZ Peng City,Super League,CSL
269960,David Poreba,id,Chicago Fire,Chicago Fire FC,Major League Soccer,MLS
272755,Jacob Castro,id,Seattle Sounders FC,Sounders FC,Major League Soccer,MLS
74358,Elliot Myles,id,Norwich City,Norwich,Championship,EFL Championship
263403,Mohammed Al Aqel,id,Al Taawoun FC,Al Riyadh,Pro League,ROSHN Saudi League
191569,Gao Di,id,Qingdao West Coast FC,Qingdao W. Coast,Super League,CSL
253445,Marcus Ifill,id,Bromley,Bromley FC,League Two,EFL League Two
73959,Alexandru Bota,id,Universitatea Cluj,FC Univ. Cluj,Liga I,SUPERLIGA
74979,Francisco Montes,id,CD Palestino,,Primera Division,Sudamericana
77587,Adriel Trelles,id,Atlético Grau,,Liga 1,Sudamericana
78175,Ángel Figueroa,id,Caracas FC,,Primera Division,Sudamericana
279669,Samuel Marques,id,Grasshopper Club Zürich,GC Zürich,Super League,Brack Super League
78176,Chris Martinez,id,Caracas FC,,Primera Division,Sudamericana
278988,Neo Dobson,id,Northampton Town,Northampton,League One,EFL League One
221845,Han Rongze,id,Qingdao Hainiu FC,Qingdao Hainiu,Super League,CSL
269484,Mutellip Iminqari,id,Qingdao West Coast FC,Qingdao W. Coast,Super League,CSL
270699,Turki Al Mutairi,id,Al Hazem FC,Al Hazem,Pro League,ROSHN Saudi League
